accountId,date,name,amount,description,paymentChannel,type,Explaination,transactionId,AssignedCategory,ConfidenceScore,AccountNumber,TypeOfTransaction,Payee,Taxes,Type of Transaction,Payee/Vendor,Category,Account Number,Tax,Memo/Notes
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/13/2025,CHOICES YALETOWN # 907,-8.39,CHOICES YALETOWN # 907,in store,place,"- Explanation: This transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is negative, indicating a purchase. The description also matches the name, and the payment channel is ""in store"", which further supports this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 90",ZkMpQXXgajSJAoRK3npLIL6Q4nD8J8FVPjvdm,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/13/2025,NANNYSERVICES.CA,-48,NANNYSERVICES.CA,online,place,"- Explanation: The transaction is categorized as ""30800 Owners Draw"" because the name ""NANNYSERVICES.CA"" suggests a personal expense, and the amount is negative, indicating a withdrawal or payment. The payment channel is ""online"" and the type is ""place"", which further supports the idea that this is a personal expense.

- AccountNumber: 30800

- Category: Owners Draw

- TypeOfTransaction: Expense

- Payee: NANNYSERVICES.CA

- Taxes: Out of Scope

- Confidence Score: 80",8rXBnxxLPMikdmy6NEOYf5bpYJZnznIJkBZnM,Owners Draw,80,30800,Expense,NANNYSERVICES.CA,Out of Scope,,,,,,
VB7oxXXg8kh13J9qybrgU6vjoe3zNEIDnELPr,2/12/2025,GOCARDLESS MSP,-25,GOCARDLESS       MSP,in store,special,"- Explanation: The transaction is categorized as ""51800 Merchant Account Fees"" because the name ""GOCARDLESS MSP"" and description ""GOCARDLESS MSP"" suggest a payment processing service, which is typically associated with merchant account fees. The amount is also negative, indicating an expense.

- AccountNumber: 53100

- Category: 51800 Merchant Account Fees

- TypeOfTransaction: Expense

- Payee: GOCARDLESS MSP

- Taxes: Out of Scope

- Confidence Score: 90",QLZb7kkgRqSxnjM6DXAqu09Ade87rQHw5M5go,51800 Merchant Account Fees,90,53100,Expense,GOCARDLESS MSP,Out of Scope,,,,,,
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,2/12/2025,Phorest Pay-Pho MSP,2067.08,Phorest Pay-Pho  MSP,other,special,"- Explanation: The transaction is categorized as ""Cash Clearing Account"" because the name ""Phorest Pay-Pho MSP"" and description ""Phorest Pay-Pho  MSP"" suggest a payment processing service, and the amount is a credit, indicating a transfer of funds into the account.

- AccountNumber: 10000

- Category: Cash Clearing Account

- TypeOfTransaction: Transfer

- Payee: Nill

- Taxes: Out of Scope

- Confidence Score: 90",d86njLL1abs5qoMJPknyckQ3xRAmw1c8wLwgw,Cash Clearing Account,90,10000,Transfer,Nill,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/12/2025,CHOICES YALETOWN # 907,-2.99,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is a small expense, which is consistent with the purchase of supplies or materials.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 80",Ndx8X33mRDSqwArYboyghvdmjwPB7efpgQg54,Cost of Goods Sold:Salon Supplies:Supplies and Materials,80,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/12/2025,CHOICES YALETOWN # 907,-8.39,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is negative, indicating a purchase. The description also matches the name, and the payment channel is ""in store"", which further supports this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 90",nMkmrAA0p3so7rnO3xP4TjyMD5x36JUMYNY5L,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/12/2025,SP SECRET NAIL SUPPL,-33.49,SP SECRET NAIL SUPPL,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name and description of the transaction, ""SP SECRET NAIL SUPPL"", suggests that it is a purchase of nail supplies, which is a common expense for a salon.

- AccountNumber: 50110

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: SP SECRET NAIL SUPPL

- Taxes: Out of Scope

- Confidence Score: 90",pRvqVxxrpKckbArPz9B8cDedrpXNaOI7XDXNB,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50110,Expense,SP SECRET NAIL SUPPL,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/12/2025,Spotify,-20.04,Spotify P33FB2388A,online,place,"- Explanation: This transaction is categorized as ""Uncategorized Expense"" because it appears to be a subscription payment to Spotify, a music streaming service. The description ""Spotify P33FB2388A"" suggests a payment to Spotify, and the amount is a typical monthly subscription fee.

- AccountNumber: 70000

- Category: Uncategorized Expense

- TypeOfTransaction: Expense

- Payee: Spotify

- Taxes: Out of Scope

- Confidence Score: 90",XyVQoXXgavi9KZj3rmQvs5ymrOYKwqFODyDMA,Uncategorized Expense,90,70000,Expense,Spotify,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/12/2025,CHOICES YALETOWN # 907,-2.99,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is negative, indicating a purchase. The description also matches the name, confirming that it's a purchase from this store.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 90",D9y84xx0RMtM5Lk0omdYunaekMNy5YIzy0yAw,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/12/2025,CHOICES YALETOWN # 907,-8.39,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is negative, indicating a purchase. The description also matches the name, and the payment channel is ""in store"", which further supports this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 90",w6JvERRLp4sxbvgmP30ouRQP8n6zOZIexgxwZ,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/12/2025,SP SECRET NAIL SUPPL,-33.49,SP SECRET NAIL SUPPL,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""SP SECRET NAIL SUPPL"" suggests a supplier of nail-related products, and the amount is negative, indicating a purchase or expense. The description also matches the name, further supporting this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: SP SECRET NAIL SUPPL

- Taxes: Out of Scope

- Confidence Score: 90",60nP7eewDMcrm5PNdpLEsoX4Agjwa0cVDmDd0,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,SP SECRET NAIL SUPPL,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/12/2025,Spotify,-20.04,Spotify P33FB2388A,online,place,"- Explanation: This transaction is categorized as ""Uncategorized Expense"" because it appears to be a payment for a subscription service (Spotify) and does not fit into any of the other specified categories. The amount is negative, indicating a payment or expense.

- AccountNumber: 70000

- Category: Uncategorized Expense

- TypeOfTransaction: Expense

- Payee: Spotify

- Taxes: Out of Scope

- Confidence Score: 80",Lp48YqqMR6szyK1geQB9TaN5nMdjw6cdvavE0,Uncategorized Expense,80,70000,Expense,Spotify,Out of Scope,,,,,,
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,2/11/2025,BC HYDRO A6H4Z5,-1529.37,BC HYDRO     A6H4Z5,online,special,"- Explanation: The transaction is categorized as ""68600 Utilities"" because the name ""BC HYDRO"" is a well-known utility company in British Columbia, and the description also matches this. The amount is negative, indicating a payment made to the utility company.

- AccountNumber: 68600

- Category: 68600 Utilities

- TypeOfTransaction: Expense

- Payee: BC HYDRO

- Taxes: Out of Scope

- Confidence Score: 95",k936jyykpPtQx0X7JaLXfK4OyNp6yqTZw5ZpVQ,68600 Utilities,95,68600,Expense,BC HYDRO,Out of Scope,,,,,,
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,2/11/2025,EMPTX 5467219 BUS,-4830.29,EMPTX 5467219    BUS,in store,place,"- Explanation: The transaction is categorized as ""24000 Payroll Liabilities:Federal Taxes"" because the name ""EMPTX"" is associated with employment taxes, and the description also mentions ""EMPTX"", indicating a payment related to federal taxes.

- AccountNumber: 24000

- Category: 24000 Payroll Liabilities:Federal Taxes

- TypeOfTransaction: Expense

- Payee: EMPTX 5467219 BUS

- Taxes: Federal Taxes

- Confidence Score: 95",Knr84PPgNwiqmyKX1anKCPkE7xB875IKY9KLxp,24000 Payroll Liabilities:Federal Taxes,95,24000,Expense,EMPTX 5467219 BUS,Federal Taxes,,,,,,
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,2/11/2025,Phorest Pay-Pho MSP,1073.09,Phorest Pay-Pho  MSP,other,special,"- Explanation: The transaction is categorized as ""Cash Clearing Account"" because the name ""Phorest Pay-Pho MSP"" and description ""Phorest Pay-Pho  MSP"" suggest a payment processing service, and the amount is a deposit, which is consistent with a cash clearing account.

- AccountNumber: 10000

- Category: Cash Clearing Account

- TypeOfTransaction: Income

- Payee: Nill

- Taxes: Out of Scope

- Confidence Score: 90",vwxAEgg6prtObpm543vmCa35rbqYr9hPNZPY1b,Cash Clearing Account,90,10000,Income,Nill,Out of Scope,,,,,,
oEAPkrrjpyu38vjaeP70I7PBbRpDXoS5rKPRL,2/11/2025,E-TRANSFER ***yJJ,50,E-TRANSFER ***yJJ,other,special,"- Explanation: The transaction is an e-transfer with a description that does not provide any specific information about the purpose of the transfer. However, based on the amount and the fact that it's an e-transfer, it is likely an income transaction.

- AccountNumber:40400

- Category:Uncategorized Income

- TypeOfTransaction:Income

- Payee:Nill

- Taxes:Out of Scope

- Confidence Score:80",AbqrR88k0MsLKdR0yjNRuQ7Jd0yYdphxgVxZ1V,Uncategorized Income,80,40400,Income,Nill,Out of Scope,,Ask vendor name,Uncategorized Income,40400,Out of Scope,We need the Etransfers report to know the correct account and Supplier name
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/11/2025,CHOICES YALETOWN # 907,-2.99,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is negative, indicating a purchase. The description also matches the name, and the payment channel is ""in store"", which further supports this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 90",OwJ84yyEX1t06vPdKVRPf6BPLZq3LOCPayPZqv,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/11/2025,SP SECRET NAIL SUPPL,-33.49,SP SECRET NAIL SUPPL,in store,place,"- Explanation: This transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name and description of the transaction, ""SP SECRET NAIL SUPPL"", suggests that it is a purchase of nail supplies, which is a common expense for a salon.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: SP SECRET NAIL SUPPL

- Taxes: Out of Scope

- Confidence Score: 90",MXa8bBBgRLSjdkAqVK3ACgv34nbO4KCgeogBbK,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,SP SECRET NAIL SUPPL,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/11/2025,Spotify,-20.04,Spotify P33FB2388A,online,place,"- Explanation: This transaction is categorized as ""Uncategorized Expense"" because it appears to be a payment for a subscription service (Spotify) and does not fit into any of the other specified categories. The amount is negative, indicating a payment or expense.

- AccountNumber: 70000

- Category: Uncategorized Expense

- TypeOfTransaction: Expense

- Payee: Spotify

- Taxes: Out of Scope

- Confidence Score: 80",VB7oxXXg8kh13J9qybp9HPQ0ZAoEZMIJwVJzmg,Uncategorized Expense,80,70000,Expense,Spotify,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/11/2025,CHOICES YALETOWN # 907,-2.99,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is a small expense, which is consistent with the purchase of supplies or materials.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 80",j7Bwj33Kp1fNyLEY5w6ETEVKaXk8a7ukOxkQP7,Cost of Goods Sold:Salon Supplies:Supplies and Materials,80,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/11/2025,SP SECRET NAIL SUPPL,-33.49,SP SECRET NAIL SUPPL,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""SP SECRET NAIL SUPPL"" suggests a supplier of nail-related products, and the amount is negative, indicating a purchase or expense. The description also matches the name, further supporting this categorization.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: SP SECRET NAIL SUPPL

- Taxes: Out of Scope

- Confidence Score: 90",rnj3Rrrapmi6braxo5yaI9qxkPLDk7ijEXjK4L,Cost of Goods Sold:Salon Supplies:Supplies and Materials,90,50100,Expense,SP SECRET NAIL SUPPL,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/11/2025,Spotify,-20.04,Spotify P33FB2388A,online,place,"- Explanation: This transaction is categorized as ""Uncategorized Expense"" because it appears to be a personal expense for a streaming service, Spotify, and does not fit into any of the business-related categories.

- AccountNumber: 70000

- Category: Uncategorized Expense

- TypeOfTransaction: Expense

- Payee: Spotify

- Taxes: Out of Scope

- Confidence Score: 80",03VdknnjOMH5Q4rZb3JrIYPgJZbKJzTB8pBxnw,Uncategorized Expense,80,70000,Expense,Spotify,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/11/2025,Amazon,-26.79,AMZN Mktp CA*Z10875JP3,online,digital,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""Amazon"" is a common supplier of various goods, including salon supplies, and the amount is a negative value, indicating a purchase or expense. The description ""AMZN Mktp CA*Z10875JP3"" suggests an online marketplace purchase, which is consistent with Amazon. However, without more specific information about the item purchased, this category is chosen based on the assumption that the purchase is related to salon supplies.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: Amazon

- Taxes: Out of Scope

- Confidence Score: 80",eZL9bDDPadS0vXP8aA9BT4QJ6oYpbOHLPYPMv,Cost of Goods Sold:Salon Supplies:Supplies and Materials,80,50100,Expense,Amazon,Out of Scope,,,,,,
OwJ84yyEX1t06vPdKVQyU17gqeYDM3s1pb3Qx,2/11/2025,CHOICES YALETOWN # 907,-2.99,CHOICES YALETOWN # 907,in store,place,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""CHOICES YALETOWN # 907"" suggests a retail store, and the amount is a small expense, which is consistent with the purchase of supplies or materials.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: CHOICES YALETOWN # 907

- Taxes: Out of Scope

- Confidence Score: 80",YKOZoXXg70t1k5XyPjV0uLgBPKNyYoCn4Y4Nm,Cost of Goods Sold:Salon Supplies:Supplies and Materials,80,50100,Expense,CHOICES YALETOWN # 907,Out of Scope,,,,,,
xL80ErrDXaSBe1mNjKVkHaLK0gqMY0F3mBv7g,2/11/2025,Amazon,-26.79,AMZN Mktp CA*Z10875JP3,online,digital,"- Explanation: The transaction is categorized as ""Cost of Goods Sold:Salon Supplies:Supplies and Materials"" because the name ""Amazon"" suggests a purchase of supplies or materials, and the amount is negative, indicating an expense. However, without more specific information about the item purchased, it's difficult to determine the exact category.

- AccountNumber: 50100

- Category: Cost of Goods Sold:Salon Supplies:Supplies and Materials

- TypeOfTransaction: Expense

- Payee: Amazon

- Taxes: Out of Scope

- Confidence Score: 60",1yOwmnnrJMiL9anzgvrPCw8eLVKNabIoOEOaY,Cost of Goods Sold:Salon Supplies:Supplies and Materials,60,50100,Expense,Amazon,Out of Scope,,,,,,
